X,binary
isogroup143927_g1,0
isogroup14393_g1,0
isogroup14395_g1,0
isogroup143977_g1,0
isogroup14399_g1,0
isogroup14400_g1,0
isogroup144043_g1,0
isogroup144044_g1,0
isogroup14408_g1,0
isogroup144090_g1,0
isogroup144123_g1,0
isogroup144153_g1,0
isogroup144260_g1,0
isogroup144267_g1,0
isogroup144318_g1,0
isogroup144321_g1,0
isogroup14432_g1,0
isogroup144345_g1,0
isogroup144357_g1,0
isogroup144370_g1,0
isogroup144385_g1,0
isogroup144398_g1,0
isogroup14450_g1,0
isogroup144559_g1,0
isogroup14457_g1,0
isogroup14459_g1,0
isogroup144611_g1,0
isogroup144628_g1,0
isogroup144631_g1,0
isogroup144660_g1,0
isogroup14466_g1,0
isogroup14467_g1,0
isogroup144754_g1,0
isogroup144791_g1,0
isogroup144847_g1,0
isogroup144880_g1,0
isogroup1448_g1,0
isogroup14492_g1,0
isogroup144992_g1,0
isogroup144994_g1,0
isogroup145018_g1,0
isogroup145031_g1,0
isogroup145036_g1,0
isogroup145060_g1,0
isogroup145063_g1,0
isogroup14509_g1,0
isogroup145152_g1,0
isogroup145158_g1,0
isogroup145175_g1,0
isogroup145197_g1,0
isogroup145240_g1,0
isogroup145247_g1,0
isogroup145273_g1,0
isogroup14531_g1,0
isogroup145440_g1,0
isogroup145451_g1,0
isogroup145510_g1,0
isogroup145575_g1,0
isogroup14557_g1,0
isogroup14558_g1,0
isogroup145630_g1,0
isogroup145642_g1,0
isogroup14565_g1,0
isogroup145806_g1,0
isogroup14581_g1,0
isogroup145820_g1,0
isogroup145827_g1,0
isogroup145853_g1,0
isogroup145905_g1,0
isogroup14590_g2,0
isogroup14591_g1,0
isogroup145923_g1,0
isogroup14595_g1,0
isogroup145999_g1,0
isogroup146049_g1,0
isogroup14604_g1,0
isogroup146050_g1,0
isogroup146164_g1,0
isogroup146257_g1,0
isogroup146299_g1,0
isogroup1462_g1,0
isogroup14640_g1,0
isogroup146421_g1,0
isogroup14645_g1,0
isogroup146471_g1,0
isogroup146477_g1,0
isogroup14647_g1,0
isogroup14651_g1,0
isogroup14655_g1,0
isogroup14657_g1,0
isogroup146604_g1,0
isogroup14661_g1,0
isogroup146627_g1,0
isogroup14667_g2,0
isogroup146681_g1,0
isogroup146802_g1,0
isogroup146836_g1,0
isogroup146849_g1,0
isogroup14684_g1,0
isogroup14688_g1,0
isogroup146931_g1,0
isogroup146956_g1,0
isogroup146959_g1,0
isogroup146982_g1,0
isogroup146994_g1,0
isogroup14701_g1,0
isogroup147054_g1,0
isogroup14707_g1,0
isogroup147175_g1,0
isogroup147207_g1,0
isogroup147232_g1,0
isogroup147253_g1,0
isogroup14727_g1,0
isogroup147301_g1,0
isogroup147328_g1,0
isogroup147339_g1,0
isogroup147426_g1,0
isogroup14749_g1,0
isogroup147597_g1,0
isogroup1475_g1,1
isogroup147651_g1,0
isogroup147677_g1,0
isogroup14775_g1,0
isogroup14783_g1,0
isogroup14784_g1,0
isogroup147885_g1,0
isogroup14790_g1,0
isogroup147943_g1,0
isogroup14794_g1,0
isogroup14797_g1,0
isogroup148029_g1,0
isogroup148039_g1,0
isogroup14805_g2,0
isogroup14806_g1,0
isogroup148120_g1,0
isogroup148121_g1,0
isogroup14813_g1,0
isogroup148182_g1,0
isogroup148236_g1,0
isogroup148243_g1,0
isogroup148246_g1,0
isogroup14824_g1,0
isogroup14829_g1,0
isogroup148309_g1,0
isogroup14837_g1,0
isogroup148447_g1,0
isogroup14845_g2,0
isogroup148474_g1,0
isogroup14857_g1,0
isogroup148605_g1,0
isogroup148640_g1,0
isogroup148689_g1,0
isogroup148694_g1,0
isogroup14870_g1,0
isogroup148770_g1,0
isogroup148837_g1,0
isogroup14883_g2,0
isogroup14889_g1,0
isogroup1488_g1,0
isogroup14901_g1,1
isogroup14904_g2,0
isogroup149079_g1,0
isogroup149108_g1,0
isogroup149176_g1,0
isogroup14918_g1,0
isogroup149206_g1,0
isogroup149286_g1,0
isogroup149337_g1,0
isogroup14948_g1,0
isogroup149504_g1,0
isogroup14967_g1,0
isogroup149715_g1,0
isogroup14976_g1,0
isogroup14983_g1,0
isogroup149932_g1,0
isogroup149971_g1,0
isogroup15000_g1,0
isogroup15000_g2,0
isogroup150101_g1,0
isogroup150104_g1,0
isogroup150138_g1,0
isogroup150254_g1,0
isogroup15031_g2,0
isogroup150371_g1,0
isogroup150715_g1,0
isogroup150733_g1,0
isogroup150764_g1,0
isogroup15082_g1,0
isogroup15083_g1,0
isogroup15084_g1,0
isogroup15086_g1,0
isogroup150873_g1,0
isogroup150992_g1,0
isogroup15104_g1,0
isogroup151056_g1,0
isogroup15106_g1,0
isogroup1510_g1,0
isogroup15110_g1,0
isogroup151170_g1,0
isogroup15118_g2,0
isogroup15125_g1,0
isogroup151316_g1,0
isogroup15138_g1,0
isogroup15146_g1,0
isogroup151498_g1,0
isogroup15160_g1,0
isogroup151647_g1,0
isogroup151657_g1,0
isogroup15167_g1,0
isogroup15171_g2,0
isogroup15199_g1,0
isogroup152127_g1,0
isogroup15229_g1,0
isogroup15249_g1,1
isogroup15257_g1,0
isogroup15266_g1,0
isogroup15267_g1,0
isogroup15271_g1,0
isogroup152940_g1,0
isogroup15305_g1,0
isogroup153186_g1,0
isogroup153195_g1,0
isogroup153335_g1,0
isogroup15338_g2,0
isogroup1534_g1,0
isogroup153575_g1,0
isogroup15366_g1,0
isogroup15367_g1,0
isogroup154096_g1,0
isogroup15417_g1,0
isogroup1541_g1,0
isogroup15448_g1,0
isogroup1544_g1,0
isogroup15504_g2,0
isogroup155088_g1,0
isogroup15540_g1,0
isogroup15542_g1,0
isogroup15543_g1,0
isogroup15559_g1,0
isogroup15563_g1,0
isogroup155659_g1,1
isogroup15577_g2,0
isogroup15583_g1,0
isogroup15584_g1,0
isogroup15596_g1,0
isogroup15605_g1,0
isogroup1565_g1,0
isogroup156734_g1,0
isogroup156737_g1,0
isogroup15675_g1,0
isogroup156783_g1,0
isogroup156809_g1,0
isogroup15684_g1,0
isogroup156877_g1,0
isogroup156912_g1,0
isogroup156924_g1,0
isogroup156929_g1,0
isogroup156944_g1,0
isogroup156946_g1,0
isogroup157017_g1,0
isogroup157019_g1,0
isogroup157071_g1,0
isogroup1570_g1,0
isogroup157106_g1,0
isogroup157148_g1,0
isogroup157153_g1,0
isogroup157162_g1,0
isogroup157164_g1,0
isogroup15721_g1,0
isogroup157257_g1,0
isogroup157278_g1,0
isogroup157289_g1,0
isogroup157302_g1,0
isogroup157305_g1,0
isogroup157321_g1,0
isogroup157333_g1,0
isogroup157368_g1,0
isogroup157416_g1,0
isogroup15742_g1,0
isogroup157446_g1,0
isogroup157462_g1,0
isogroup157470_g1,0
isogroup15749_g1,0
isogroup15750_g1,0
isogroup157522_g1,0
isogroup15754_g1,0
isogroup157564_g1,0
isogroup157571_g1,0
isogroup157603_g1,0
isogroup157624_g1,0
isogroup15765_g1,0
isogroup15768_g1,0
isogroup157691_g1,0
isogroup15770_g2,0
isogroup157754_g1,0
isogroup157758_g1,0
isogroup157779_g1,0
isogroup15779_g1,0
isogroup15781_g1,0
isogroup157822_g1,0
isogroup157831_g1,0
isogroup157877_g1,0
isogroup157888_g1,0
isogroup157894_g1,0
isogroup157935_g1,0
isogroup157974_g1,0
isogroup158018_g1,0
isogroup158021_g1,0
isogroup158029_g1,0
isogroup158049_g1,0
isogroup158072_g1,0
isogroup158089_g1,0
isogroup15809_g1,0
isogroup15813_g1,0
isogroup1581_g1,0
isogroup15832_g1,0
isogroup158351_g1,0
isogroup158353_g1,0
isogroup158359_g1,0
isogroup15835_g1,0
isogroup158370_g1,0
isogroup158451_g1,0
isogroup15845_g1,0
isogroup158484_g1,0
isogroup158542_g1,0
isogroup158546_g1,0
isogroup15856_g1,0
isogroup15860_g1,0
isogroup158697_g1,0
isogroup1586_g1,0
isogroup158734_g1,0
isogroup15873_g1,0
isogroup158770_g1,0
isogroup15877_g2,0
isogroup158803_g1,0
isogroup158813_g1,1
isogroup158826_g1,0
isogroup158849_g1,0
isogroup158865_g1,0
isogroup1588_g1,0
isogroup158970_g1,0
isogroup15900_g1,0
isogroup159023_g1,0
isogroup159035_g1,0
isogroup15906_g2,0
isogroup15912_g1,0
isogroup159152_g1,0
isogroup159155_g1,0
isogroup159208_g1,0
isogroup159258_g1,0
isogroup159287_g1,0
isogroup159289_g1,0
isogroup159320_g1,0
isogroup159323_g1,0
isogroup15933_g1,0
isogroup159359_g1,0
isogroup159365_g1,0
isogroup159415_g1,0
isogroup15943_g1,0
isogroup159447_g1,0
isogroup159456_g1,0
isogroup15947_g1,0
isogroup15951_g1,0
isogroup159616_g1,0
isogroup159661_g1,0
isogroup159665_g1,0
isogroup159683_g1,0
isogroup159701_g1,0
isogroup159706_g1,0
isogroup159708_g1,0
isogroup159718_g1,0
isogroup159749_g1,0
isogroup159772_g1,0
isogroup159811_g1,0
isogroup15981_g1,0
isogroup15987_g1,0
isogroup159882_g1,0
isogroup159902_g1,0
isogroup159905_g1,0
isogroup159982_g1,0
isogroup159984_g1,0
isogroup160028_g1,0
isogroup160077_g1,0
isogroup160079_g1,0
isogroup160091_g1,0
isogroup160092_g1,0
isogroup160097_g1,0
isogroup160118_g1,0
isogroup160144_g1,0
isogroup160155_g1,0
isogroup160182_g1,0
isogroup16018_g1,0
isogroup160263_g1,0
isogroup160272_g1,0
isogroup160274_g1,0
isogroup160292_g1,0
isogroup160302_g1,0
isogroup160307_g1,0
isogroup160323_g1,0
isogroup160354_g1,0
isogroup160370_g1,0
isogroup160376_g1,0
isogroup160401_g1,0
isogroup160402_g1,0
isogroup160432_g1,0
isogroup16044_g1,0
isogroup160479_g1,0
isogroup16047_g1,1
isogroup160486_g1,0
isogroup160501_g1,0
isogroup16050_g1,0
isogroup160519_g1,0
isogroup160528_g1,0
isogroup160547_g1,0
isogroup16055_g1,0
isogroup160566_g1,0
isogroup160577_g1,0
isogroup1605_g1,0
isogroup16061_g1,0
isogroup160623_g1,0
isogroup160677_g1,0
isogroup160679_g1,0
isogroup160680_g1,0
isogroup160686_g1,0
isogroup160733_g1,0
isogroup160746_g1,0
isogroup160774_g1,0
isogroup160784_g1,0
isogroup16078_g1,0
isogroup160799_g1,0
isogroup160840_g1,0
isogroup160847_g1,0
isogroup160850_g1,0
isogroup160865_g1,0
isogroup160874_g1,0
isogroup160918_g1,0
isogroup160948_g1,0
isogroup160961_g1,0
isogroup160979_g1,0
isogroup160984_g1,0
isogroup161003_g1,0
isogroup16100_g1,0
isogroup161038_g1,0
isogroup161053_g1,0
isogroup161091_g1,0
isogroup161109_g1,0
isogroup161111_g1,0
isogroup161136_g1,0
isogroup161168_g1,0
isogroup161204_g1,0
isogroup161237_g1,0
isogroup16124_g2,0
isogroup161253_g1,0
isogroup161260_g1,0
isogroup161276_g1,0
isogroup161334_g1,0
isogroup161340_g1,0
isogroup161345_g1,0
isogroup161364_g1,0
isogroup16138_g1,0
isogroup161422_g1,0
isogroup161446_g1,0
isogroup161449_g1,0
isogroup16144_g1,0
isogroup161468_g1,0
isogroup161517_g1,0
isogroup161553_g1,0
isogroup161554_g1,0
isogroup161562_g1,0
isogroup16158_g1,0
isogroup161617_g1,0
isogroup161633_g1,0
isogroup161650_g1,0
isogroup161711_g1,0
isogroup16172_g1,0
isogroup161746_g1,0
isogroup16178_g1,0
isogroup161823_g1,0
isogroup161841_g1,0
isogroup161922_g1,1
isogroup161923_g1,0
isogroup161954_g1,0
isogroup161976_g1,0
isogroup162004_g1,0
isogroup162013_g1,0
isogroup16203_g1,0
isogroup162057_g1,0
isogroup162094_g1,0
isogroup162124_g1,1
isogroup162130_g1,0
isogroup162146_g1,0
isogroup162147_g1,0
isogroup162211_g1,0
isogroup162243_g1,0
isogroup162245_g1,0
isogroup162336_g1,0
isogroup162393_g1,0
isogroup162487_g1,0
isogroup162505_g1,0
isogroup162546_g1,0
isogroup162594_g1,0
isogroup162636_g1,0
isogroup162687_g1,0
isogroup162739_g1,0
isogroup162779_g1,0
isogroup16277_g1,0
isogroup162785_g1,0
isogroup162786_g1,0
isogroup16279_g1,0
isogroup162836_g1,0
isogroup162884_g1,0
isogroup162898_g1,0
isogroup162915_g1,0
isogroup162971_g1,0
isogroup162972_g1,0
isogroup162995_g1,0
isogroup163074_g1,1
isogroup163138_g1,0
isogroup163217_g1,0
isogroup163226_g1,0
isogroup163236_g1,0
isogroup163249_g1,0
isogroup163292_g1,0
isogroup163343_g1,0
isogroup163349_g1,0
isogroup163362_g1,0
isogroup163375_g1,0
isogroup163379_g1,0
isogroup16342_g1,0
isogroup163445_g1,0
isogroup163447_g1,0
isogroup163573_g1,0
isogroup163660_g1,0
isogroup163679_g1,0
isogroup16367_g1,0
isogroup163691_g1,0
isogroup163696_g1,0
isogroup163709_g1,0
isogroup163731_g1,0
isogroup163761_g1,0
isogroup163767_g1,1
isogroup163774_g1,0
isogroup1637_g1,0
isogroup163834_g1,0
isogroup163853_g1,0
isogroup16389_g1,0
isogroup163918_g1,0
isogroup163948_g1,0
isogroup16396_g1,0
isogroup163980_g1,0
isogroup164092_g1,0
isogroup164108_g1,0
isogroup164133_g1,0
isogroup164143_g1,0
isogroup164171_g1,0
isogroup164186_g1,0
isogroup16419_g1,0
isogroup164208_g1,0
isogroup164217_g1,0
isogroup164227_g1,0
isogroup164250_g1,0
isogroup164267_g1,0
isogroup164286_g1,0
isogroup164336_g1,0
isogroup164353_g1,0
isogroup16436_g1,0
isogroup164436_g1,0
isogroup164437_g1,0
isogroup1644_g1,0
isogroup164504_g1,0
isogroup164547_g1,0
isogroup164558_g1,0
isogroup164617_g1,0
isogroup164652_g1,0
isogroup164680_g1,0
isogroup164682_g1,0
isogroup16474_g1,0
isogroup164777_g1,0
isogroup164830_g1,0
isogroup164832_g1,0
isogroup164868_g1,0
isogroup164877_g1,0
isogroup16487_g1,0
isogroup164881_g1,0
isogroup164959_g1,0
isogroup164977_g1,0
isogroup164983_g1,0
isogroup1649_g1,0
isogroup16503_g1,1
isogroup165084_g1,0
isogroup165122_g1,0
isogroup165130_g1,0
isogroup165142_g1,0
isogroup165154_g1,0
isogroup165162_g1,0
isogroup165206_g1,0
isogroup165226_g1,0
isogroup165253_g1,0
isogroup165256_g1,0
isogroup165316_g1,0
isogroup165341_g1,0
isogroup165362_g1,0
isogroup165413_g1,0
isogroup165445_g1,0
isogroup165450_g1,1
isogroup165466_g1,0
isogroup165477_g1,0
isogroup165534_g1,0
isogroup165538_g1,0
isogroup165550_g1,0
isogroup165552_g1,0
isogroup165585_g1,0
isogroup165658_g1,0
isogroup165813_g1,0
isogroup165815_g1,0
isogroup165834_g1,0
isogroup165836_g1,0
isogroup165840_g1,0
isogroup165908_g1,0
isogroup165932_g1,0
isogroup165933_g1,0
isogroup165936_g1,0
isogroup165996_g1,1
isogroup166087_g1,0
isogroup166117_g1,0
isogroup166123_g1,0
isogroup166138_g1,0
isogroup166181_g1,0
isogroup166187_g1,0
isogroup16618_g1,0
isogroup166200_g1,0
isogroup166260_g1,0
isogroup166279_g1,0
isogroup166313_g1,0
isogroup16634_g1,0
isogroup166350_g1,0
isogroup16635_g1,0
isogroup16638_g1,0
isogroup166391_g1,0
isogroup1663_g1,0
isogroup166403_g1,0
isogroup166423_g1,1
isogroup166438_g1,0
isogroup166488_g1,0
isogroup16648_g1,0
isogroup166520_g1,0
isogroup166529_g1,0
isogroup166561_g1,0
isogroup166578_g1,0
isogroup166638_g1,0
isogroup166679_g1,0
isogroup166697_g1,0
isogroup16671_g1,0
isogroup166774_g1,0
isogroup166876_g1,0
isogroup166891_g1,0
isogroup16689_g1,0
isogroup1668_g1,0
isogroup166907_g1,0
isogroup166937_g1,0
isogroup167005_g1,0
isogroup167018_g1,0
isogroup167043_g1,0
isogroup167083_g1,0
isogroup167094_g1,0
isogroup167135_g1,0
isogroup167173_g1,0
isogroup167200_g1,0
isogroup167201_g1,0
isogroup16720_g1,0
isogroup167227_g1,0
isogroup167263_g1,0
isogroup167418_g1,0
isogroup167444_g1,0
isogroup16751_g1,0
isogroup167520_g1,0
isogroup16753_g1,0
isogroup167666_g1,0
isogroup167692_g1,0
isogroup167693_g1,0
isogroup1676_g1,0
isogroup167732_g1,0
isogroup167788_g1,0
isogroup16784_g1,0
isogroup167924_g1,0
isogroup167945_g1,0
isogroup16794_g1,0
isogroup167970_g1,0
isogroup16803_g1,0
isogroup168108_g1,0
isogroup168139_g1,0
isogroup168209_g1,0
isogroup16820_g1,0
isogroup168261_g1,0
isogroup16827_g2,0
isogroup16828_g1,0
isogroup168303_g1,0
isogroup168332_g1,0
isogroup16840_g1,0
isogroup168425_g1,0
isogroup168454_g1,0
isogroup168524_g1,0
isogroup168526_g1,0
isogroup168547_g1,0
isogroup168557_g1,0
isogroup168569_g1,0
isogroup16856_g1,0
isogroup168801_g1,0
isogroup168811_g1,0
isogroup168887_g1,0
isogroup16897_g1,0
isogroup168991_g1,0
isogroup16901_g1,0
isogroup169109_g1,0
isogroup169114_g1,0
isogroup16911_g1,0
isogroup1691_g1,0
isogroup169248_g1,0
isogroup169363_g1,0
isogroup169367_g1,0
isogroup16938_g1,0
isogroup169398_g1,0
isogroup169466_g1,0
isogroup169469_g1,0
isogroup169599_g1,0
isogroup169670_g1,0
isogroup169683_g1,0
isogroup169738_g1,0
isogroup169756_g1,0
isogroup169760_g1,0
isogroup169826_g1,0
isogroup169849_g1,0
isogroup169877_g1,0
isogroup169996_g1,0
isogroup170094_g1,0
isogroup170153_g1,0
isogroup170169_g1,0
isogroup17016_g1,0
isogroup170212_g1,0
isogroup170242_g1,0
isogroup170248_g1,0
isogroup170274_g1,0
isogroup1702_g1,0
isogroup17033_g1,0
isogroup170342_g1,0
isogroup170394_g1,0
isogroup170420_g1,0
isogroup170427_g1,0
isogroup17044_g1,0
isogroup170626_g1,0
isogroup170640_g1,0
isogroup170660_g1,0
isogroup170685_g1,1
isogroup17071_g1,0
isogroup17076_g1,0
isogroup17077_g1,0
isogroup170792_g1,0
isogroup170794_g1,0
isogroup170835_g1,0
isogroup171014_g1,0
isogroup17101_g1,0
isogroup171020_g1,0
isogroup171037_g1,1
isogroup171056_g1,0
isogroup171069_g1,0
isogroup17111_g1,0
isogroup17115_g1,0
isogroup171185_g1,0
isogroup1713_g1,0
isogroup17148_g1,0
isogroup171525_g1,0
isogroup171568_g1,0
isogroup171646_g1,0
isogroup171651_g1,0
isogroup171669_g1,0
isogroup171694_g1,0
isogroup171699_g1,0
isogroup17173_g1,0
isogroup171768_g1,0
isogroup171780_g1,0
isogroup171873_g1,0
isogroup171892_g1,0
isogroup171941_g1,0
isogroup171986_g1,0
isogroup17198_g1,0
isogroup172012_g1,0
isogroup172035_g1,0
isogroup17203_g1,0
isogroup172062_g1,0
isogroup172076_g1,0
isogroup172157_g1,0
isogroup172179_g1,0
isogroup172199_g1,0
isogroup1721_g1,0
isogroup17224_g1,0
isogroup172254_g1,0
isogroup172348_g1,1
isogroup172362_g1,0
isogroup172455_g1,0
isogroup172594_g1,0
isogroup172619_g1,0
isogroup17261_g2,0
isogroup17263_g1,0
isogroup17268_g1,0
isogroup172833_g1,0
isogroup172845_g1,0
isogroup173304_g1,0
isogroup17346_g1,0
isogroup1736_g1,0
isogroup173855_g1,0
isogroup17395_g1,0
isogroup174068_g1,0
isogroup174151_g1,0
isogroup17426_g1,0
isogroup17440_g2,0
isogroup174536_g1,0
isogroup174664_g1,0
isogroup17467_g1,0
isogroup17471_g1,0
isogroup174733_g1,0
isogroup17475_g1,0
isogroup174799_g1,0
isogroup17481_g1,0
isogroup175209_g1,0
isogroup175216_g1,0
isogroup175302_g1,0
isogroup175344_g1,0
isogroup17534_g1,0
isogroup17547_g1,0
isogroup17550_g1,0
isogroup175510_g1,0
isogroup175514_g1,0
isogroup175551_g1,0
isogroup17558_g1,0
isogroup175633_g1,0
isogroup17564_g1,0
isogroup17568_g1,0
isogroup1757_g1,0
isogroup175918_g1,0
isogroup17595_g1,0
isogroup17599_g1,0
isogroup176024_g1,0
isogroup17615_g1,0
isogroup176172_g1,0
isogroup176213_g1,0
isogroup17623_g1,0
isogroup17626_g1,0
isogroup17631_g1,0
isogroup176437_g1,0
isogroup17649_g1,0
isogroup17656_g1,0
isogroup17658_g1,0
isogroup17664_g1,1
isogroup17667_g1,0
isogroup176751_g1,0
isogroup17703_g1,0
isogroup177261_g1,1
isogroup177388_g1,0
isogroup177492_g1,0
isogroup177531_g1,0
isogroup177647_g1,0
isogroup17771_g1,0
isogroup17790_g2,0
isogroup17807_g1,0
isogroup17817_g2,0
isogroup17820_g1,0
isogroup17831_g1,0
isogroup17834_g1,0
isogroup17838_g1,0
isogroup178425_g1,0
isogroup17871_g1,0
isogroup17872_g1,0
isogroup178764_g1,0
isogroup17879_g1,0
isogroup17880_g1,0
isogroup17890_g1,0
isogroup17897_g1,0
isogroup17899_g1,0
isogroup17919_g1,0
isogroup17936_g1,0
isogroup179378_g1,0
isogroup17941_g1,0
isogroup17945_g1,0
isogroup17961_g1,0
isogroup17972_g1,0
isogroup179732_g1,0
isogroup179776_g1,0
isogroup179842_g1,0
isogroup179877_g1,0
isogroup179884_g1,0
isogroup179890_g1,0
isogroup179909_g1,0
isogroup179978_g1,0
isogroup180010_g1,0
isogroup180021_g1,0
isogroup180097_g1,1
isogroup18009_g1,0
isogroup1800_g1,0
isogroup180126_g1,0
isogroup180172_g1,0
isogroup18019_g1,0
isogroup1801_g1,0
isogroup180225_g1,0
isogroup180279_g1,0
isogroup180304_g1,0
isogroup180305_g1,0
isogroup180362_g1,0
isogroup180377_g1,0
isogroup180383_g1,0
isogroup180385_g1,1
isogroup180397_g1,0
isogroup18039_g1,0
isogroup180441_g1,0
isogroup180446_g1,0
isogroup180459_g1,0
isogroup180464_g1,0
isogroup180481_g1,0
isogroup180487_g1,0
isogroup180488_g1,0
isogroup180502_g1,0
isogroup180523_g1,0
isogroup180548_g1,0
isogroup180549_g1,0
isogroup18057_g1,0
isogroup18063_g1,0
isogroup180668_g1,0
isogroup180674_g1,0
isogroup18071_g2,0
isogroup180783_g1,0
isogroup180800_g1,0
isogroup18080_g1,0
isogroup180827_g1,0
isogroup180838_g1,0
isogroup18083_g1,0
isogroup180867_g1,0
isogroup180902_g1,0
isogroup180914_g1,0
isogroup180961_g1,0
isogroup181102_g1,0
isogroup181165_g1,0
isogroup181257_g1,0
isogroup181308_g1,0
isogroup181316_g1,0
isogroup181436_g1,0
isogroup181440_g1,0
isogroup181482_g1,0
isogroup181492_g1,0
isogroup181493_g1,0
isogroup181504_g1,0
isogroup181529_g1,0
isogroup181582_g1,0
isogroup181600_g1,0
isogroup18161_g1,0
isogroup181630_g1,0
isogroup181673_g1,0
isogroup181683_g1,0
isogroup181710_g1,0
isogroup181721_g1,0
isogroup181767_g1,0
isogroup181770_g1,0
isogroup181777_g1,0
isogroup181784_g1,0
isogroup18182_g1,0
isogroup181887_g1,0
isogroup181901_g1,0
isogroup181903_g1,0
isogroup18196_g1,0
isogroup181989_g1,0
isogroup181_g1,0
isogroup182044_g1,0
isogroup182075_g1,0
isogroup182085_g1,0
isogroup182089_g1,0
isogroup182124_g1,0
isogroup182150_g1,0
isogroup18218_g1,0
isogroup182217_g1,0
isogroup182229_g1,0
isogroup182291_g1,0
isogroup182325_g1,0
isogroup182337_g1,0
isogroup18234_g2,1
isogroup182383_g1,0
isogroup182418_g1,0
isogroup182429_g1,0
isogroup182442_g1,0
isogroup182467_g1,0
isogroup182473_g1,0
isogroup182534_g1,0
isogroup182550_g1,0
isogroup182565_g1,0
isogroup182583_g1,0
isogroup18258_g1,0
isogroup182600_g1,0
isogroup182602_g1,1
isogroup182664_g1,0
isogroup182702_g1,0
isogroup182769_g1,0
isogroup182779_g1,0
isogroup182793_g1,0
isogroup182807_g1,0
isogroup182827_g1,0
isogroup182841_g1,0
isogroup18291_g1,0
isogroup182962_g1,0
isogroup183004_g1,0
isogroup183073_g1,0
isogroup183084_g1,0
isogroup183172_g1,0
isogroup183254_g1,0
isogroup183276_g1,0
isogroup183292_g1,0
isogroup183294_g1,0
isogroup183333_g1,0
isogroup183376_g1,0
isogroup183380_g1,0
isogroup18339_g1,0
isogroup18343_g1,0
isogroup18345_g1,0
isogroup18347_g1,0
isogroup183480_g1,0
isogroup18349_g1,0
isogroup183508_g1,0
isogroup183510_g1,0
isogroup183519_g1,0
isogroup183554_g1,0
isogroup183567_g1,0
isogroup183576_g1,0
isogroup183589_g1,0
isogroup183655_g1,0
isogroup183656_g1,0
isogroup183661_g1,0
isogroup183757_g1,0
isogroup183760_g1,0
isogroup183764_g1,0
isogroup183777_g1,0
isogroup183782_g1,0
isogroup183802_g1,0
isogroup183854_g1,0
isogroup1838_g1,0
isogroup183909_g1,0
isogroup183979_g1,0
isogroup183992_g1,0
isogroup184030_g1,1
isogroup184088_g1,0
isogroup184092_g1,0
isogroup184145_g1,0
isogroup184251_g1,0
isogroup184265_g1,0
isogroup184292_g1,0
isogroup184303_g1,0
isogroup184325_g1,0
isogroup184338_g1,0
isogroup184352_g1,0
isogroup184428_g1,0
isogroup184433_g1,0
isogroup184475_g1,0
isogroup184498_g1,0
isogroup184508_g1,0
isogroup184517_g1,0
isogroup184548_g1,0
isogroup18454_g1,0
isogroup184616_g1,0
isogroup184637_g1,0
isogroup18464_g1,0
isogroup184678_g1,0
isogroup184716_g1,0
isogroup184720_g1,0
isogroup184724_g1,0
isogroup18473_g1,0
isogroup18474_g1,0
isogroup184791_g1,0
isogroup184833_g1,0
isogroup184869_g1,0
isogroup184957_g1,0
isogroup184959_g1,0
isogroup184962_g1,0
isogroup184976_g1,1
isogroup184988_g1,0
isogroup185003_g1,0
isogroup185006_g1,0
isogroup185010_g1,0
isogroup185020_g1,0
isogroup18503_g1,0
isogroup185073_g1,0
isogroup185080_g1,0
isogroup185136_g1,0
isogroup185140_g1,0
isogroup185143_g1,0
isogroup185164_g1,0
isogroup185229_g1,0
isogroup185236_g1,0
isogroup185255_g1,0
isogroup185267_g1,1
isogroup185274_g1,0
isogroup18528_g1,0
isogroup185298_g1,0
isogroup18530_g1,0
isogroup185352_g1,0
isogroup185369_g1,0
isogroup185382_g1,0
isogroup185413_g1,0
isogroup18541_g1,0
isogroup185429_g1,0
isogroup185433_g1,0
isogroup185451_g1,0
isogroup185454_g1,0
isogroup185462_g1,0
isogroup185474_g1,0
isogroup185480_g1,0
isogroup185499_g1,0
isogroup185514_g1,0
isogroup185563_g1,0
isogroup185578_g1,0
isogroup185588_g1,0
isogroup185646_g1,0
isogroup185715_g1,0
isogroup1857_g1,0
isogroup18581_g1,0
